sale_date,order_id,region,state,category,product,seller,channel,payment_status,quantity,unit_price,unit_cost
2025-02-09,PED-00330,Nordeste,CE,Periféricos,Monitor 27,Ana Lima,Parceiros,Pago,4,1646.03,1083.15
2025-02-09,PED-01188,Sul,PR,Infraestrutura,Access Point,Diego Santos,Venda direta,Pago,2,1090.05,690.44
2025-02-09,PED-01230,Nordeste,BA,Computadores,Mini PC,Ana Lima,Parceiros,Parcelado,3,2801.93,2175.68
2025-02-10,PED-00676,Norte,RO,Periféricos,Monitor 27,Ana Lima,Parceiros,Pendente,1,1570.6,1045.99
2025-02-11,PED-00628,Sul,SC,Infraestrutura,Switch Gerenciável,Carla Souza,Venda direta,Parcelado,3,1750.16,1262.98
2025-02-12,PED-00010,Sudeste,RJ,Serviços,Suporte Remoto,Bruno Silva,Venda direta,Parcelado,1,506.84,124.1
2025-02-12,PED-00706,Sudeste,RJ,Serviços,Suporte Remoto,Diego Santos,Parceiros,Pago,1,506.25,124.21
2025-02-12,PED-01112,Sudeste,SP,Infraestrutura,Switch Gerenciável,Carla Souza,Venda direta,Pendente,2,1835.41,1317.31
2025-02-13,PED-00992,Nordeste,CE,Periféricos,Monitor 27,Fernanda Costa,Parceiros,Pago,3,1654.87,1008.77
2025-02-13,PED-01199,Centro-Oeste,MS,Serviços,Suporte Remoto,Fernanda Costa,Online,Pago,1,458.99,125.35
2025-02-14,PED-00244,Sudeste,ES,Computadores,Desktop Business,Ana Lima,Loja física,Pago,5,4672.25,3542.14
2025-02-16,PED-01185,Sul,RS,Computadores,Mini PC,Bruno Silva,Parceiros,Pago,4,3028.87,2157.67
2025-02-17,PED-00370,Sudeste,SP,Computadores,Mini PC,Fernanda Costa,Loja física,Pendente,5,3060.59,2264.42
2025-02-17,PED-01302,Sudeste,SP,Serviços,Suporte Remoto,Fernanda Costa,Venda direta,Pago,2,456.21,128.78
2025-02-20,PED-00295,Sul,SC,Periféricos,Teclado Mecânico,Ana Lima,Loja física,Pago,3,448.21,275.25
2025-02-22,PED-00922,Nordeste,CE,Infraestrutura,Access Point,Carla Souza,Loja física,Pago,1,1098.37,645.1
2025-02-23,PED-00995,Sudeste,MG,Serviços,Suporte Remoto,Bruno Silva,Parceiros,Pago,1,461.26,126.04
2025-02-23,PED-01149,Sul,RS,Computadores,Desktop Business,Diego Santos,Online,Parcelado,3,4650.98,3298.47
2025-02-23,PED-01309,Centro-Oeste,MS,Serviços,Implantação de Rede,Diego Santos,Parceiros,Parcelado,2,3145.98,1141.4
2025-02-24,PED-01192,Sul,PR,Periféricos,Monitor 27,Fernanda Costa,Venda direta,Pago,5,1581.15,1092.7
2025-02-25,PED-00944,Centro-Oeste,MS,Computadores,Desktop Business,Ana Lima,Loja física,Parcelado,1,4392.27,3531.97
2025-02-26,PED-00223,Sul,RS,Periféricos,Monitor 27,Carla Souza,Online,Parcelado,2,1449.48,1046.5
2025-02-26,PED-00436,Norte,RO,Computadores,Mini PC,Gustavo Rocha,Parceiros,Pago,3,2898.53,2108.24
2025-02-26,PED-01274,Nordeste,RN,Infraestrutura,Switch Gerenciável,Carla Souza,Venda direta,Pago,3,1838.68,1334.17
2025-02-27,PED-00517,Sudeste,SP,Periféricos,Teclado Mecânico,Diego Santos,Online,Pago,5,475.27,276.29
2025-02-27,PED-00527,Sudeste,RJ,Computadores,Notebook Pro,Ana Lima,Venda direta,Parcelado,5,5755.24,4210.59
2025-02-27,PED-01291,Centro-Oeste,GO,Periféricos,Mouse Sem Fio,Diego Santos,Online,Pago,2,202.06,97.12
2025-02-28,PED-00328,Sul,RS,Computadores,Notebook Pro,Fernanda Costa,Parceiros,Pendente,5,5793.75,4269.02
2025-02-28,PED-00415,Nordeste,BA,Serviços,Consultoria TI,Gustavo Rocha,Venda direta,Pago,2,1925.1,537.99
2025-02-28,PED-00979,Sul,PR,Periféricos,Teclado Mecânico,Carla Souza,Loja física,Parcelado,5,470.49,269.22
2025-02-28,PED-01283,Sudeste,RJ,Serviços,Suporte Remoto,Diego Santos,Parceiros,Pago,2,491.19,132.53
2025-03-02,PED-00149,Sul,RS,Computadores,Mini PC,Fernanda Costa,Online,Pendente,3,2828.68,2197.22
2025-03-02,PED-00489,Norte,PA,Periféricos,Mouse Sem Fio,Gustavo Rocha,Venda direta,Pago,5,204.93,102.8
2025-03-02,PED-00713,Nordeste,CE,Infraestrutura,Firewall Appliance,Carla Souza,Parceiros,Pago,4,5342.28,3725.84
2025-03-02,PED-00846,Centro-Oeste,MS,Periféricos,Monitor 27,Diego Santos,Loja física,Parcelado,3,1490.49,1013.62
2025-03-02,PED-01359,Sudeste,MG,Periféricos,Teclado Mecânico,Ana Lima,Loja física,Parcelado,3,462.86,265.63
2025-03-04,PED-01107,Centro-Oeste,MS,Periféricos,Mouse Sem Fio,Bruno Silva,Parceiros,Pago,3,193.01,103.01
2025-03-06,PED-00618,Sudeste,SP,Infraestrutura,Access Point,Fernanda Costa,Parceiros,Pendente,1,983.37,680.91
2025-03-07,PED-00746,Sul,SC,Infraestrutura,Access Point,Ana Lima,Parceiros,Pago,2,1099.73,662.31
2025-03-08,PED-00002,Sul,PR,Periféricos,Monitor 27,Gustavo Rocha,Venda direta,Pago,5,1580.26,1053.68
2025-03-08,PED-00895,Sudeste,RJ,Infraestrutura,Access Point,Fernanda Costa,Online,Pago,3,1113.59,648.12
2025-03-08,PED-01032,Sudeste,SP,Infraestrutura,Switch Gerenciável,Gustavo Rocha,Parceiros,Parcelado,5,1831.28,1290.53
2025-03-11,PED-01120,Sudeste,SP,Infraestrutura,Switch Gerenciável,Gustavo Rocha,Venda direta,Pendente,4,1803.11,1256.1
2025-03-11,PED-01127,Centro-Oeste,MS,Periféricos,Monitor 27,Bruno Silva,Venda direta,Pago,2,1562.53,1012.41
2025-03-11,PED-01171,Sudeste,SP,Serviços,Consultoria TI,Fernanda Costa,Parceiros,Pago,2,2009.7,544.81
2025-03-12,PED-01101,Centro-Oeste,GO,Serviços,Implantação de Rede,Ana Lima,Venda direta,Pendente,1,3099.19,1220.41
2025-03-13,PED-00870,Centro-Oeste,GO,Computadores,Notebook Pro,Ana Lima,Online,Parcelado,3,5955.41,4050.7
2025-03-14,PED-00855,Norte,AM,Computadores,Mini PC,Bruno Silva,Online,Pago,4,2923.01,2132.25
2025-03-15,PED-00126,Sudeste,ES,Infraestrutura,Access Point,Fernanda Costa,Venda direta,Pago,4,983.2,652.57
2025-03-15,PED-00266,Nordeste,RN,Infraestrutura,Switch Gerenciável,Fernanda Costa,Venda direta,Pago,3,1838.33,1292.14
2025-03-15,PED-00803,Nordeste,RN,Periféricos,Teclado Mecânico,Bruno Silva,Loja física,Pago,4,473.43,256.08
2025-03-16,PED-00658,Nordeste,BA,Serviços,Implantação de Rede,Ana Lima,Online,Pago,2,3156.17,1170.2
2025-03-16,PED-00698,Sudeste,MG,Infraestrutura,Firewall Appliance,Gustavo Rocha,Venda direta,Pago,3,5112.35,3630.34
2025-03-16,PED-00980,Sul,SC,Periféricos,Mouse Sem Fio,Fernanda Costa,Venda direta,Pago,4,202.24,104.33
2025-03-17,PED-00235,Sudeste,ES,Computadores,Notebook Pro,Fernanda Costa,Parceiros,Pendente,1,5474.97,4018.37
2025-03-18,PED-00556,Centro-Oeste,MS,Infraestrutura,Firewall Appliance,Bruno Silva,Loja física,Pendente,4,5091.08,3720.9
2025-03-19,PED-01104,Sul,RS,Infraestrutura,Access Point,Ana Lima,Online,Pago,5,1076.67,685.4
2025-03-20,PED-00281,Sul,RS,Computadores,Desktop Business,Gustavo Rocha,Online,Pago,2,4377.19,3485.53
2025-03-20,PED-00349,Centro-Oeste,MS,Serviços,Implantação de Rede,Gustavo Rocha,Parceiros,Pago,2,2802.4,1179.81
2025-03-21,PED-01140,Centro-Oeste,GO,Computadores,Desktop Business,Diego Santos,Loja física,Parcelado,4,4794.37,3374.63
2025-03-23,PED-00460,Sudeste,RJ,Serviços,Implantação de Rede,Bruno Silva,Parceiros,Pago,1,2910.13,1168.06
2025-03-24,PED-00723,Sul,PR,Infraestrutura,Firewall Appliance,Gustavo Rocha,Venda direta,Pendente,4,4894.55,3673.37
2025-03-25,PED-01096,Sul,RS,Infraestrutura,Access Point,Fernanda Costa,Venda direta,Pago,2,1023.56,653.55
2025-03-27,PED-00820,Sudeste,RJ,Computadores,Mini PC,Gustavo Rocha,Online,Pendente,5,2890.61,2230.73
2025-03-27,PED-00848,Centro-Oeste,DF,Periféricos,Monitor 27,Ana Lima,Parceiros,Pago,3,1468.74,1012.71
2025-03-27,PED-01014,Sudeste,SP,Computadores,Mini PC,Carla Souza,Loja física,Pendente,4,3105.76,2176.91
2025-03-29,PED-00733,Sul,PR,Computadores,Notebook Pro,Bruno Silva,Venda direta,Pago,3,5444.68,4350.34
2025-03-30,PED-00105,Sudeste,RJ,Infraestrutura,Access Point,Carla Souza,Online,Pendente,3,1059.64,691.35
2025-03-30,PED-00355,Sudeste,MG,Serviços,Consultoria TI,Ana Lima,Parceiros,Pendente,1,1855.39,543.55
2025-03-30,PED-00752,Sul,RS,Infraestrutura,Switch Gerenciável,Ana Lima,Parceiros,Pendente,5,1762.01,1324.78
2025-03-30,PED-01146,Centro-Oeste,DF,Infraestrutura,Access Point,Gustavo Rocha,Online,Pago,5,1020.66,683.91
2025-03-30,PED-01324,Norte,AM,Infraestrutura,Switch Gerenciável,Fernanda Costa,Loja física,Pago,3,1923.73,1241.02
2025-03-31,PED-00781,Sul,PR,Computadores,Notebook Pro,Gustavo Rocha,Parceiros,Pago,2,5442.25,4146.39
2025-04-01,PED-00708,Nordeste,RN,Infraestrutura,Firewall Appliance,Carla Souza,Loja física,Pendente,5,5112.86,3835.78
2025-04-02,PED-00085,Sudeste,MG,Infraestrutura,Firewall Appliance,Bruno Silva,Loja física,Parcelado,5,5080.01,3895.0
2025-04-02,PED-00157,Sul,SC,Serviços,Implantação de Rede,Carla Souza,Loja física,Pago,1,2837.07,1192.98
2025-04-02,PED-00314,Sul,PR,Periféricos,Mouse Sem Fio,Gustavo Rocha,Online,Pago,1,189.78,104.39
2025-04-02,PED-01123,Sudeste,SP,Infraestrutura,Switch Gerenciável,Ana Lima,Loja física,Pago,2,1965.03,1340.38
2025-04-04,PED-00003,Sudeste,SP,Periféricos,Mouse Sem Fio,Carla Souza,Online,Pago,4,189.51,98.64
2025-04-04,PED-00021,Sul,PR,Infraestrutura,Switch Gerenciável,Fernanda Costa,Online,Pago,2,1981.96,1236.71
2025-04-04,PED-00146,Centro-Oeste,DF,Computadores,Desktop Business,Gustavo Rocha,Venda direta,Pago,2,4844.59,3443.24
2025-04-04,PED-01338,Norte,AM,Computadores,Desktop Business,Ana Lima,Loja física,Parcelado,4,4731.94,3376.96
2025-04-07,PED-00114,Nordeste,RN,Infraestrutura,Switch Gerenciável,Diego Santos,Parceiros,Pago,4,1862.21,1238.98
2025-04-07,PED-00264,Sul,PR,Serviços,Consultoria TI,Diego Santos,Venda direta,Pago,2,1990.29,553.76
2025-04-08,PED-00294,Sudeste,SP,Periféricos,Monitor 27,Diego Santos,Venda direta,Pago,5,1476.54,1012.83
2025-04-08,PED-00462,Sudeste,ES,Periféricos,Teclado Mecânico,Ana Lima,Loja física,Pago,1,430.39,279.1
2025-04-09,PED-00171,Sul,PR,Periféricos,Teclado Mecânico,Fernanda Costa,Loja física,Pago,4,451.21,260.73
2025-04-09,PED-00203,Sul,SC,Serviços,Consultoria TI,Carla Souza,Online,Pendente,1,1953.78,543.95
2025-04-09,PED-00704,Centro-Oeste,MT,Computadores,Desktop Business,Carla Souza,Loja física,Pago,1,4729.86,3566.68
2025-04-10,PED-00200,Centro-Oeste,MT,Serviços,Consultoria TI,Bruno Silva,Loja física,Parcelado,2,2007.12,550.15
2025-04-11,PED-00546,Sudeste,ES,Serviços,Suporte Remoto,Carla Souza,Parceiros,Pendente,1,460.57,133.12
2025-04-11,PED-00744,Sudeste,RJ,Infraestrutura,Access Point,Carla Souza,Parceiros,Pago,5,1106.66,641.05
2025-04-13,PED-00375,Centro-Oeste,GO,Serviços,Suporte Remoto,Fernanda Costa,Venda direta,Parcelado,1,488.07,127.79
2025-04-13,PED-01235,Centro-Oeste,GO,Infraestrutura,Firewall Appliance,Bruno Silva,Parceiros,Pago,5,4919.11,3841.32
2025-04-14,PED-00292,Norte,PA,Computadores,Mini PC,Fernanda Costa,Online,Pendente,2,3071.99,2175.45
2025-04-14,PED-00825,Sul,RS,Infraestrutura,Firewall Appliance,Bruno Silva,Venda direta,Pago,5,5074.11,3604.37
2025-04-14,PED-00974,Sudeste,RJ,Periféricos,Mouse Sem Fio,Gustavo Rocha,Venda direta,Pago,4,190.62,104.92
2025-04-15,PED-01323,Sudeste,RJ,Serviços,Suporte Remoto,Diego Santos,Venda direta,Pendente,2,464.89,127.48
2025-04-16,PED-01229,Sudeste,RJ,Infraestrutura,Switch Gerenciável,Ana Lima,Venda direta,Pendente,5,1948.83,1230.7
2025-04-17,PED-01196,Sudeste,SP,Infraestrutura,Access Point,Ana Lima,Online,Pendente,2,1049.6,691.73
2025-04-18,PED-00080,Sudeste,RJ,Infraestrutura,Firewall Appliance,Bruno Silva,Parceiros,Parcelado,4,5257.8,3836.96
2025-04-18,PED-00298,Sul,PR,Computadores,Notebook Pro,Bruno Silva,Loja física,Pendente,1,5855.02,4358.75
2025-04-18,PED-00689,Sul,RS,Periféricos,Monitor 27,Bruno Silva,Online,Pago,4,1586.69,1059.34
2025-04-18,PED-00812,Sudeste,SP,Infraestrutura,Firewall Appliance,Carla Souza,Venda direta,Parcelado,4,5058.21,3864.71
2025-04-18,PED-01316,Sul,RS,Computadores,Desktop Business,Ana Lima,Loja física,Pago,4,4407.02,3364.34
2025-04-19,PED-01150,Sul,PR,Periféricos,Mouse Sem Fio,Ana Lima,Loja física,Pago,1,185.35,102.61
2025-04-20,PED-00570,Sudeste,MG,Serviços,Consultoria TI,Diego Santos,Parceiros,Pago,1,1905.7,545.53
2025-04-21,PED-00500,Centro-Oeste,DF,Computadores,Desktop Business,Carla Souza,Online,Pago,3,4734.23,3555.01
2025-04-21,PED-00530,Centro-Oeste,DF,Periféricos,Mouse Sem Fio,Fernanda Costa,Loja física,Pago,4,191.49,100.26
2025-04-21,PED-00997,Sudeste,MG,Periféricos,Mouse Sem Fio,Fernanda Costa,Loja física,Pago,1,190.73,102.7
2025-04-22,PED-00387,Centro-Oeste,GO,Computadores,Notebook Pro,Gustavo Rocha,Parceiros,Pendente,3,5673.82,4280.58
2025-04-22,PED-00649,Sul,PR,Serviços,Implantação de Rede,Carla Souza,Venda direta,Pago,2,3038.52,1129.98
2025-04-23,PED-00540,Nordeste,BA,Infraestrutura,Access Point,Bruno Silva,Parceiros,Pago,5,1092.93,672.48
2025-04-24,PED-00479,Nordeste,BA,Infraestrutura,Firewall Appliance,Ana Lima,Parceiros,Parcelado,4,5398.65,3848.46
2025-04-24,PED-00710,Sudeste,ES,Infraestrutura,Access Point,Bruno Silva,Venda direta,Pago,2,1082.08,652.35
2025-04-25,PED-00411,Nordeste,BA,Computadores,Mini PC,Gustavo Rocha,Parceiros,Pago,3,2848.85,2288.36
2025-04-26,PED-01363,Nordeste,CE,Computadores,Desktop Business,Diego Santos,Venda direta,Parcelado,2,4708.96,3299.71
2025-04-28,PED-01164,Centro-Oeste,MS,Periféricos,Monitor 27,Bruno Silva,Venda direta,Pago,4,1480.77,1074.64
2025-04-29,PED-01159,Nordeste,CE,Infraestrutura,Firewall Appliance,Ana Lima,Loja física,Parcelado,3,5155.47,3716.46
2025-04-30,PED-00337,Nordeste,PE,Computadores,Notebook Pro,Gustavo Rocha,Parceiros,Pendente,3,5682.71,4343.94
2025-04-30,PED-01220,Centro-Oeste,MS,Infraestrutura,Access Point,Carla Souza,Parceiros,Pago,3,1051.03,685.41
2025-05-01,PED-00044,Centro-Oeste,DF,Serviços,Implantação de Rede,Diego Santos,Loja física,Pago,1,3111.72,1168.41
2025-05-01,PED-00229,Sudeste,SP,Infraestrutura,Firewall Appliance,Carla Souza,Online,Pago,5,5291.14,3648.82
2025-05-01,PED-00680,Centro-Oeste,MT,Computadores,Mini PC,Ana Lima,Loja física,Pago,5,2825.55,2247.53
2025-05-02,PED-00110,Sudeste,MG,Computadores,Desktop Business,Gustavo Rocha,Parceiros,Pendente,5,4459.3,3470.09
2025-05-02,PED-00654,Centro-Oeste,MS,Serviços,Consultoria TI,Ana Lima,Parceiros,Pendente,2,1846.72,534.49
2025-05-02,PED-01248,Sudeste,ES,Serviços,Suporte Remoto,Carla Souza,Loja física,Pago,1,472.72,128.45
2025-05-04,PED-00841,Sul,SC,Computadores,Mini PC,Gustavo Rocha,Loja física,Pago,2,2920.38,2191.57
2025-05-05,PED-00909,Sul,SC,Computadores,Desktop Business,Carla Souza,Venda direta,Pago,1,4489.96,3367.19
2025-05-06,PED-00380,Sudeste,ES,Infraestrutura,Switch Gerenciável,Bruno Silva,Online,Pago,1,1893.64,1233.25
2025-05-07,PED-00635,Sudeste,MG,Serviços,Consultoria TI,Ana Lima,Parceiros,Pago,1,1907.5,547.87
2025-05-07,PED-00717,Centro-Oeste,GO,Serviços,Consultoria TI,Bruno Silva,Venda direta,Pendente,1,1830.23,549.63
2025-05-07,PED-00786,Centro-Oeste,MT,Serviços,Suporte Remoto,Carla Souza,Online,Pago,2,464.16,134.45
2025-05-07,PED-01263,Nordeste,PE,Serviços,Suporte Remoto,Carla Souza,Online,Pago,2,478.07,125.26
2025-05-08,PED-00991,Sul,PR,Infraestrutura,Firewall Appliance,Diego Santos,Venda direta,Parcelado,5,5286.7,3745.6
2025-05-09,PED-00364,Nordeste,RN,Periféricos,Mouse Sem Fio,Gustavo Rocha,Loja física,Pendente,4,201.68,102.98
2025-05-09,PED-01215,Sudeste,MG,Infraestrutura,Firewall Appliance,Fernanda Costa,Parceiros,Pendente,2,5063.65,3816.52
2025-05-10,PED-00186,Sul,PR,Infraestrutura,Firewall Appliance,Carla Souza,Parceiros,Pago,3,4980.2,3915.79
2025-05-11,PED-00048,Centro-Oeste,MT,Serviços,Suporte Remoto,Fernanda Costa,Online,Pago,2,467.54,126.91
2025-05-11,PED-00818,Sudeste,SP,Periféricos,Mouse Sem Fio,Bruno Silva,Loja física,Pago,4,184.48,104.89
2025-05-13,PED-01029,Sudeste,MG,Computadores,Desktop Business,Ana Lima,Online,Pendente,1,4456.58,3534.8
2025-05-14,PED-00365,Sul,SC,Serviços,Suporte Remoto,Gustavo Rocha,Loja física,Pago,1,469.37,126.66
2025-05-17,PED-00308,Sul,PR,Periféricos,Mouse Sem Fio,Carla Souza,Loja física,Pago,2,181.24,101.77
2025-05-17,PED-00987,Nordeste,RN,Computadores,Desktop Business,Carla Souza,Venda direta,Pago,1,4452.06,3410.05
2025-05-18,PED-00634,Nordeste,PE,Computadores,Notebook Pro,Fernanda Costa,Parceiros,Parcelado,3,5603.73,4362.45
2025-05-18,PED-00932,Sul,PR,Periféricos,Monitor 27,Ana Lima,Parceiros,Pago,3,1533.15,1062.77
2025-05-18,PED-01231,Sudeste,MG,Computadores,Mini PC,Ana Lima,Loja física,Parcelado,1,3047.65,2293.79
2025-05-19,PED-01374,Sudeste,SP,Serviços,Consultoria TI,Ana Lima,Loja física,Pendente,2,1993.99,538.98
2025-05-20,PED-00815,Sudeste,SP,Infraestrutura,Access Point,Diego Santos,Venda direta,Pago,1,1057.75,682.13
2025-05-20,PED-01102,Sudeste,RJ,Infraestrutura,Firewall Appliance,Gustavo Rocha,Loja física,Pago,1,5513.86,3858.84
2025-05-21,PED-00937,Sudeste,ES,Infraestrutura,Access Point,Fernanda Costa,Venda direta,Parcelado,2,1039.99,668.41
2025-05-21,PED-01091,Centro-Oeste,GO,Periféricos,Teclado Mecânico,Fernanda Costa,Venda direta,Pago,1,432.12,266.38
2025-05-22,PED-00608,Sul,RS,Computadores,Mini PC,Carla Souza,Loja física,Pago,4,3208.67,2127.97
2025-05-23,PED-00282,Norte,RO,Infraestrutura,Access Point,Carla Souza,Online,Pago,3,1002.44,682.22
2025-05-23,PED-01062,Sudeste,MG,Serviços,Implantação de Rede,Bruno Silva,Online,Pago,2,3138.17,1220.48
2025-05-24,PED-00581,Sul,RS,Computadores,Notebook Pro,Diego Santos,Online,Parcelado,4,5427.54,4261.02
2025-05-24,PED-00591,Sudeste,RJ,Computadores,Notebook Pro,Gustavo Rocha,Venda direta,Pago,4,5482.67,4311.94
2025-05-24,PED-00655,Sul,PR,Computadores,Notebook Pro,Ana Lima,Loja física,Pendente,1,5865.96,4185.33
2025-05-24,PED-00856,Nordeste,CE,Serviços,Suporte Remoto,Fernanda Costa,Loja física,Pago,2,516.02,128.6
2025-05-24,PED-00893,Sudeste,SP,Serviços,Suporte Remoto,Gustavo Rocha,Venda direta,Parcelado,1,513.05,131.64
2025-05-24,PED-01299,Sul,PR,Infraestrutura,Switch Gerenciável,Ana Lima,Online,Pago,5,1974.5,1320.77
2025-05-24,PED-01303,Norte,AM,Computadores,Mini PC,Fernanda Costa,Loja física,Pago,1,2889.72,2119.4
2025-05-25,PED-00999,Sul,SC,Serviços,Suporte Remoto,Fernanda Costa,Venda direta,Pago,1,482.23,129.97
2025-05-25,PED-01208,Sudeste,SP,Periféricos,Mouse Sem Fio,Gustavo Rocha,Online,Pago,2,190.49,97.7
2025-05-26,PED-00284,Nordeste,PE,Infraestrutura,Access Point,Gustavo Rocha,Online,Pago,3,1097.16,688.97
2025-05-26,PED-01050,Norte,AM,Infraestrutura,Access Point,Gustavo Rocha,Venda direta,Pendente,2,999.29,688.16
2025-05-27,PED-00769,Sudeste,RJ,Periféricos,Monitor 27,Carla Souza,Loja física,Parcelado,5,1483.49,1010.9
2025-05-27,PED-00904,Sul,RS,Periféricos,Monitor 27,Ana Lima,Venda direta,Pendente,3,1548.84,1061.02
2025-05-27,PED-00951,Sul,SC,Infraestrutura,Access Point,Fernanda Costa,Online,Parcelado,1,1032.39,689.1
2025-05-28,PED-00184,Nordeste,RN,Computadores,Mini PC,Gustavo Rocha,Venda direta,Parcelado,2,3028.13,2212.34
2025-05-31,PED-00748,Centro-Oeste,MS,Serviços,Suporte Remoto,Fernanda Costa,Venda direta,Pendente,2,457.77,130.24
2025-06-03,PED-00139,Nordeste,BA,Infraestrutura,Firewall Appliance,Bruno Silva,Loja física,Pendente,2,5257.28,3647.19
2025-06-03,PED-00624,Sudeste,MG,Serviços,Implantação de Rede,Diego Santos,Parceiros,Pago,1,3151.61,1207.09
2025-06-03,PED-01209,Sul,RS,Computadores,Notebook Pro,Carla Souza,Loja física,Pago,4,5671.6,4099.21
2025-06-03,PED-01347,Sul,PR,Periféricos,Teclado Mecânico,Bruno Silva,Online,Pago,2,477.69,270.65
2025-06-04,PED-00025,Sul,PR,Computadores,Mini PC,Ana Lima,Loja física,Parcelado,1,3099.45,2152.19
2025-06-05,PED-00083,Centro-Oeste,MS,Serviços,Implantação de Rede,Bruno Silva,Loja física,Pago,1,3007.83,1145.24
2025-06-06,PED-01377,Nordeste,RN,Computadores,Mini PC,Fernanda Costa,Online,Pago,4,3046.95,2113.68
2025-06-07,PED-00258,Sul,PR,Infraestrutura,Firewall Appliance,Gustavo Rocha,Venda direta,Parcelado,3,5217.59,3850.27
2025-06-07,PED-00383,Nordeste,CE,Computadores,Desktop Business,Gustavo Rocha,Parceiros,Parcelado,4,4593.27,3529.9
2025-06-07,PED-00486,Sudeste,RJ,Computadores,Notebook Pro,Carla Souza,Loja física,Pago,4,5507.2,4058.06
2025-06-07,PED-00828,Centro-Oeste,GO,Computadores,Notebook Pro,Carla Souza,Loja física,Pendente,1,5710.27,4342.88
2025-06-07,PED-01194,Nordeste,PE,Serviços,Implantação de Rede,Bruno Silva,Parceiros,Pago,1,2889.73,1229.19
2025-06-11,PED-01173,Nordeste,RN,Serviços,Suporte Remoto,Diego Santos,Venda direta,Pago,2,471.6,124.67
2025-06-12,PED-01039,Sul,RS,Serviços,Suporte Remoto,Bruno Silva,Parceiros,Pago,1,512.95,130.66
2025-06-13,PED-00562,Sul,RS,Computadores,Notebook Pro,Gustavo Rocha,Online,Parcelado,4,5721.42,4255.36
2025-06-13,PED-00772,Nordeste,PE,Computadores,Desktop Business,Diego Santos,Loja física,Pago,4,4667.89,3384.49
2025-06-13,PED-01327,Sudeste,ES,Computadores,Mini PC,Carla Souza,Loja física,Pendente,2,2978.13,2237.43
2025-06-14,PED-00639,Sudeste,ES,Serviços,Implantação de Rede,Bruno Silva,Loja física,Parcelado,1,2859.2,1146.29
2025-06-15,PED-00366,Sudeste,SP,Serviços,Consultoria TI,Gustavo Rocha,Venda direta,Pago,1,1940.39,545.56
2025-06-15,PED-00794,Sudeste,MG,Infraestrutura,Firewall Appliance,Carla Souza,Venda direta,Parcelado,4,5342.42,3761.97
2025-06-15,PED-01115,Sul,RS,Periféricos,Monitor 27,Carla Souza,Loja física,Pago,5,1544.32,1074.4
2025-06-18,PED-00751,Sul,SC,Computadores,Notebook Pro,Bruno Silva,Loja física,Parcelado,5,5370.17,4013.21
2025-06-18,PED-00989,Centro-Oeste,DF,Periféricos,Mouse Sem Fio,Bruno Silva,Loja física,Pago,1,195.5,102.32
2025-06-18,PED-01007,Sudeste,ES,Serviços,Implantação de Rede,Ana Lima,Parceiros,Pago,2,3140.32,1181.05
2025-06-19,PED-00745,Sul,SC,Infraestrutura,Switch Gerenciável,Bruno Silva,Loja física,Parcelado,3,1837.22,1235.87
2025-06-19,PED-00880,Nordeste,CE,Periféricos,Mouse Sem Fio,Ana Lima,Loja física,Pago,1,198.91,97.99
2025-06-19,PED-01373,Sul,RS,Periféricos,Monitor 27,Diego Santos,Parceiros,Pago,3,1669.61,1038.57
2025-06-20,PED-00476,Centro-Oeste,GO,Infraestrutura,Switch Gerenciável,Fernanda Costa,Online,Pago,4,1928.16,1245.41
2025-06-20,PED-01131,Centro-Oeste,MS,Computadores,Desktop Business,Ana Lima,Parceiros,Pago,4,4440.39,3432.03
2025-06-20,PED-01305,Nordeste,CE,Computadores,Notebook Pro,Bruno Silva,Parceiros,Pago,1,5586.33,4075.83
2025-06-21,PED-00537,Sudeste,SP,Infraestrutura,Access Point,Ana Lima,Venda direta,Parcelado,2,1119.77,663.36
2025-06-22,PED-00165,Sudeste,ES,Computadores,Notebook Pro,Gustavo Rocha,Parceiros,Pago,3,5730.52,4175.08
2025-06-22,PED-00478,Centro-Oeste,MT,Computadores,Desktop Business,Bruno Silva,Venda direta,Pago,2,4715.26,3308.88
2025-06-22,PED-01142,Sul,RS,Infraestrutura,Switch Gerenciável,Fernanda Costa,Online,Parcelado,1,1998.98,1338.47
2025-06-23,PED-00226,Sudeste,MG,Infraestrutura,Switch Gerenciável,Fernanda Costa,Loja física,Pago,1,1857.95,1279.56
2025-06-23,PED-01069,Nordeste,CE,Computadores,Notebook Pro,Fernanda Costa,Venda direta,Pago,3,5931.56,4271.05
2025-06-24,PED-00142,Sudeste,RJ,Periféricos,Mouse Sem Fio,Diego Santos,Parceiros,Parcelado,2,204.58,98.06
2025-06-27,PED-00113,Sudeste,ES,Computadores,Mini PC,Fernanda Costa,Loja física,Pendente,1,3173.94,2234.26
2025-06-27,PED-00571,Nordeste,BA,Infraestrutura,Switch Gerenciável,Gustavo Rocha,Online,Pago,4,1938.02,1343.78
2025-06-28,PED-00502,Sul,PR,Serviços,Consultoria TI,Carla Souza,Parceiros,Pendente,1,1821.16,558.01
2025-06-28,PED-00572,Centro-Oeste,MS,Infraestrutura,Switch Gerenciável,Gustavo Rocha,Venda direta,Pendente,3,1830.17,1244.0
2025-06-29,PED-00125,Centro-Oeste,MT,Computadores,Desktop Business,Ana Lima,Parceiros,Parcelado,1,4605.93,3428.72
